0.33399700,0.36108069,0.39852675,0.41872210,0.39482001,0.37387194,0.42822697,0.42541813,0.39638356,0.41209355,0.41754600,0.37466037,0.38738845,0.48482830,0.41176439,0.40946962,0.43685999,0.40861841
0.37214458,0.31934545,0.39907461,0.44459203,0.42022223,0.40946962,0.41414549,0.48472270,0.40704788,0.43011936,0.39553180,0.39370757,0.41079965,0.43583991,0.42532961,0.44420879,0.43776953,0.39220763
0.39761363,0.38190673,0.37108015,0.43470059,0.37876526,0.42156738,0.42805402,0.40946962,0.40946962,0.41238474,0.37604934,0.41002821,0.43275129,0.40676158,0.41279928,0.42776353,0.37247910,0.46631101
0.39004120,0.37544611,0.36049469,0.39107111,0.40287990,0.39107111,0.41872210,0.40662507,0.42571159,0.43583991,0.42299424,0.40577062,0.41366524,0.41863444,0.42928001,0.42142244,0.41524826,0.42260844
0.38094267,0.38798926,0.41965948,0.39207988,0.46946869,0.40207869,0.40118094,0.38249512,0.40741768,0.43446371,0.43211327,0.40308677,0.41947485,0.42541813,0.44788367,0.39007330,0.41673358,0.41676039
0.35872960,0.36819622,0.41414549,0.39704907,0.41353383,0.41238474,0.41176439,0.42162691,0.41279928,0.38140686,0.38875606,0.40794934,0.38669786,0.41390292,0.43673080,0.40118094,0.45676692,0.46797581
0.35647732,0.34387966,0.39501040,0.41487265,0.36731743,0.43470059,0.44426515,0.40794934,0.42822697,0.40207869,0.40792674,0.46482987,0.41289593,0.45508274,0.44426515,0.43395588,0.44077018,0.43031950
0.32091579,0.37086146,0.39482001,0.37367190,0.41673358,0.42735515,0.44564906,0.41872210,0.37108015,0.43651565,0.42776353,0.40996698,0.42682846,0.40946962,0.39581657,0.44024768,0.41755460,0.42881534
0.39501040,0.38384505,0.34677977,0.45005683,0.44459203,0.42664604,0.39370757,0.43119280,0.41971411,0.34813425,0.35257122,0.39107111,0.40108714,0.41079965,0.42928001,0.42733631,0.43335419,0.45109623
0.33739080,0.41097830,0.44079794,0.39704907,0.41709479,0.45887378,0.41670014,0.42834694,0.41414549,0.39907461,0.36947305,0.40472290,0.45936219,0.45051485,0.43462448,0.45327659,0.46139655,0.45674645
0.36735279,0.37744575,0.41482078,0.36603170,0.41079965,0.43470059,0.41095890,0.39578644,0.43239837,0.43285676,0.39581657,0.41478616,0.40598046,0.42735515,0.40798010,0.40704788,0.42260844,0.39307075
0.35872960,0.32836975,0.37034476,0.39321474,0.38087709,0.44340155,0.42482883,0.41971411,0.38139240,0.40835708,0.39828441,0.40349210,0.46762590,0.44757392,0.45674645,0.43309366,0.42541813,0.43275129
